"CITY","COUNTRY","ID"
"Mattawa","United States",2836
"Mc Comb","United States",2838
"Mcallen","United States",2839
"Medford","United States",2841
"Memphis","United States",2842
"Meriden","United States",2844
"Midland","United States",2845
"Miramar","United States",2846
"Molokai","United States",2848
"Montauk","United States",2849
"Newport","United States",2851
"Nikolai","United States",2852
"Nogales","United States",2853
"Norfolk","United States",2855
"Norwood","United States",2856
"Oakdale","United States",2858
"Oakland","United States",2859
"Olympia","United States",2860
"Ontario","United States",2862
"Orlando","United States",2863
"Ottumwa","United States",2865
"PADUCAH","United States",2866
"Parsons","United States",2868
"Pelican","United States",2869
"Pembina","United States",2870
"Placida","United States",2872
"Pontiac","United States",2873
"Prosser","United States",2875
"Pullman","United States",2876
"Quitman","United States",2877
"Rawlins","United States",2879
"Reading","United States",2880
"Redding","United States",2882
"Ridgely","United States",2883
"Rosario","United States",2884
"Roxboro","United States",2886
"Ruidoso","United States",2887
"Rutland","United States",2889
"Sabetha","United States",2890
"Saginaw","United States",2892
"Salinas","United States",2893
"Sanford","United States",2894
"Sebring","United States",2896
"Selawik","United States",2897
"Shelton","United States",2899
"Skagway","United States",2900
"Socorro","United States",2901
"Spokane","United States",2903
"Stinson","United States",2904
"Taunton","United States",2906
"Thomson","United States",2907
"Tonopah","United States",2908
"Truckee","United States",2910
"Tununak","United States",2911
"Venetie","United States",2913
"Vidalia","United States",2914
"Viroqua","United States",2915
"Wahiawa","United States",2917
"Wallace","United States",2918
"Waupaca","United States",2920
"Wichita","United States",2921
"Worland","United States",2923
"Wuchula","United States",2924
"Yakutat","United States",2925
"Manassas","United States",2927
"Manistee","United States",2928
"Marietta","United States",2930
"Mariposa","United States",2931
"McCarthy","United States",2933
"Mekoryuk","United States",2934
"Misquite","United States",2936
"Missoula","United States",2937
"Mobridge","United States",2939
"Monterey","United States",2940
"Moultrie","United States",2941
"Muskegon","United States",2943
"Muskogee","United States",2944
"Nappanee","United States",2946
"Neodesha","United States",2947
"New York","United States",2949
"Newberry","United States",2950
"Nikolski","United States",2952
"Northway","United States",2953
"Olga Bay","United States",2955
"Ouzinkie","United States",2956
"Palmdale","United States",2958
"Pellston","United States",2959
"Pinedale","United States",2961
"Plymouth","United States",2962
"Eagle","United States",6871
"Eagle River","United States",6872
"East St. Louis","United States",6874
"East Stroudsburg","United States",6875
"East Troy","United States",6877
"Eastover","United States",6879
"Eastport","United States",6880
"Eau Claire","United States",6882
"Eden Prairie","United States",6883
"Edwards Afb","United States",6885
"Effingham","United States",6887
"Egegik","United States",6888
"El Cajon","United States",6890
"El Centro","United States",6891
"El Monte","United States",6893
"El Paso","United States",6894
"Elba","United States",6896
"Elfin Cove","United States",6897
"Elim","United States",6898
"Elizabethton","United States",6900
"Elkhart","United States",6901
"Elko","United States",6903
"Ellicott","United States",6904
"Ellijay","United States",6905
"Ely","United States",6907
"Emmonak","United States",6908
"Emporia","United States",6909
"Engelhard","United States",6911
"Enid","United States",6912
"Enumclaw","United States",6914
"Ephraim","United States",6915
"Erie","United States",6916
"Eufala","United States",6918
"Eugene","United States",6919
"Eureka","United States",6920
"Evansville","United States",6922
"Everett","United States",6923
"Excursion Inlet","United States",6925
"Fairfield","United States",6927
"Fallon","United States",6928
"Falmouth","United States",6929
"Fargo","United States",6931
"Farmingdale","United States",6932
"Fayetteville","United States",6934
"Findley","United States",6936
"Fitchburg","United States",6937
"Flagler","United States",6939
"Flagstaff","United States",6940
"Flint","United States",6941
"Florence","United States",6943
"Fond du Lac","United States",6944
"Fort Belvoir","United States",6946
"Fort Bragg","United States",6948
"Fort Bridger","United States",6949
"Fort Collins","United States",6951
"Fort Drum","United States",6953
"Fort Eustis","United States",6954
"Fort Huachuca","United States",6956
"Fort Knox","United States",6958
"Fort Lauderdale","United States",6959
"Fort Leonardwood","United States",6961
"Fort Meade","United States",6963
"Fort Myers","United States",6964
"Fort Payne","United States",6966
"Fort Polk","United States",6968
"Fort Richardson","United States",6969
"Fort Rucker/Ozark","United States",6971
"Fort Smith","United States",6973
"Fort Wainwright","United States",6975
"Fort Wayne IN","United States",6977
"Fort Worth","United States",6978
"Fostoria","United States",6980
"Frankfort","United States",6981
"Fredericksburg","United States",6983
"Frenchville","United States",6985
"Fresno","United States",6986
"Fryeburg","United States",6988
"Fullerton","United States",6989
"Funter Bay","United States",6991
"GAYLORD","United States",6992
"Gainesville","United States",6994
"Gaithersburg","United States",6995
"Galesburg","United States",6997
"Gallup","United States",6999
"Galveston","United States",7000
"Gambell","United States",7001
"Gary","United States",7003
"Geneva","United States",7004
"Georgetown","United States",7005
"Gillette","United States",7007
"Gladwin","United States",7008
"Glendale","United States",7010
"Glendive","United States",7011
"Goldsboro","United States",7013
"Golovin","United States",7014
"Goodnews Bay","United States",7016
"Goodyear","United States",7017
"Grand Canyon","United States",7019
"Grand Forks","United States",7021
"Grand Island","United States",7022
"Grand Marais","United States",7024
"Grand Rapids MN","United States",7026
"Grants","United States",7028
"Grayling","United States",7029
"Great Bend","United States",7030
"Greeley","United States",7032
"Green Bay","United States",7033
"Greencastle","United States",7035
"Greenvile","United States",7037
"Greenville","United States",7038
"Griffin","United States",7040
"Groom Lake","United States",7041
"Grove","United States",7043
"Grove City","United States",7044
"Gulf Shores","United States",7046
"Gulfport","United States",7047
"Gunnison","United States",7049
"Guntersville","United States",7050
"Guymon","United States",7052
"Gwinn","United States",7053
"Hailey","United States",7055
"Haines","United States",7056
"Half Moon Bay","United States",7057
"Hamilton","United States",7059
"Hampton","United States",7060
"Hancock","United States",7062
"Hanksville","United States",7063
"Harrisburg","United States",7065
"Harrison","United States",7066
"Hartsville","United States",7068
"Hattiesburg/Laurel","United States",7070
"Hawthorne","United States",7072
"Hayden","United States",7073
"Hays","United States",7074
"Hazleton","United States",7076
"Healy","United States",7077
"Heber","United States",7078
"Henderson","United States",7080
"Hibbing","United States",7081
"Hillsboro","United States",7083
"Hilo","United States",7084
"Hilton Head Island","United States",7085
"Mosjoen","Norway",1064
"Rørvik","Norway",1065
"Sandane","Norway",1066
"Sogndal","Norway",1067
"Værøy","Norway",1068
"Notodden","Norway",1069
"Svalbard","Norway",1070
"Svolvær","Norway",1071
"Mo i Rana","Norway",1072
"Pyramiden","Norway",1073
"Rakkestad","Norway",1074
"Sorkjosen","Norway",1075
"Stavanger","Norway",1076
"Trondheim","Norway",1077
"Sandefjord","Norway",1078
"Orsta-Volda","Norway",1079
"Stokmarknes","Norway",1080
"Sandnessjoen","Norway",1081
"Panama","Panama",1082
"Tubuala","Panama",1083
"Mulatupo","Panama",1084
"Rio Hato","Panama",1085
"Santiago","Panama",1086
"Panama City","Panama",1087
"Playon Chico","Panama",1088
"Puerto Obaldia","Panama",1089
"Unknown","Poland",1090
"RADOM","Poland",1091
"Mielec","Poland",1092
"Poznan","Poland",1093
"Slupsk","Poland",1094
"Warsaw","Poland",1095
"Malbork","Poland",1096
"Rzeszow","Poland",1097
"Shapaja","Poland",1098
"Suwalki","Poland",1099
"Wroclaw","Poland",1100
"Szczecin","Poland",1101
"Miroslawiec","Poland",1102
"Zielona Gora","Poland",1103
"Pruszcz Gdansk","Poland",1104
"Szczytno-Szymany","Poland",1105
"Tomaszów Mazowiecki","Poland",1106
"Ufa","Russia",1108
"Mama","Russia",1109
"Okha","Russia",1110
"Omsk","Russia",1111
"Orsk","Russia",1112
"Perm","Russia",1113
"Tura","Russia",1114
"Tver","Russia",1115
"Uraj","Russia",1116
"Mezen","Russia",1117
"Nadym","Russia",1118
"Penza","Russia",1119
"Pevek","Russia",1120
"Pskov","Russia",1121
"Sochi","Russia",1122
"Tiksi","Russia",1123
"Tomsk","Russia",1124
"Ukhta","Russia",1125
"Valek","Russia",1126
"Vitim","Russia",1127
"Maykop","Russia",1128
"Mirnyj","Russia",1129
"Moscow","Russia",1130
"Nyagan","Russia",1131
"Nyurba","Russia",1132
"Palana","Russia",1133
"Rostov","Russia",1134
"Samara","Russia",1135
"Soltsy","Russia",1136
"Suntar","Russia",1137
"Surgut","Russia",1138
"Tambow","Russia",1139
"Tevriz","Russia",1140
"Usinsk","Russia",1142
"Markovo","Russia",1144
"Norilsk","Russia",1147
"Olenyok","Russia",1149
"Sabetta","Russia",1152
"Saratov","Russia",1154
"Taksimo","Russia",1157
"Ust-Kut","Russia",1159
"Vorkuta","Russia",1161
"Yamburg","Russia",1164
"Novgorod","Russia",1166
"Orenburg","Russia",1168
"Smolensk","Russia",1171
"Taganrog","Russia",1173
"Ulan-ude","Russia",1175
"Ust-Nera","Russia",1177
"Vladimir","Russia",1180
"Zhigansk","Russia",1182
"Neryungri","Russia",1184
"Omsukchan","Russia",1186
"Ramenskoe","Russia",1188
"Sharypovo","Russia",1191
"Sovetskiy","Russia",1193
"Syktyvkar","Russia",1195
"Ulyanovsk","Russia",1197
"Volgograd","Russia",1199
"Yeniseysk","Russia",1201
"Nikolskoye","Russia",1203
"Rtishchevo","Russia",1205
"Tarko-Sale","Russia",1207
"Ust Ilimsk","Russia",1209
"Znamenskoe","Russia",1211
"Mys Shmidta","Russia",1213
"Novosibirsk","Russia",1215
"Shakhtyorsk","Russia",1217
"Stary Oskol","Russia",1219
"Vladivostok","Russia",1221
"Yoshkar-Ola","Russia",1223
"Novokuznetsk","Russia",1225
"Novy Urengoy","Russia",1226
"Shushenskoye","Russia",1228
"Petropavlovsk","Russia",1230
"Staraya Russa","Russia",1232
"Velikiye Luki","Russia",1234
"Veliky Ustyug","Russia",1235
"Nizhnevartovsk","Russia",1237
"Yuzhno-Kurilsk","Russia",1239
"Provideniya Bay","Russia",1241
"Severo-Eniseysk","Russia",1242
"Nizhniy Novgorod","Russia",1244
"Sovetskaya Gavan","Russia",1246
"Yuzhno-sakhalinsk","Russia",1247
"Zheleznogorsk-Ilimsky","Russia",1249
"Nikolayevsk-na-Amure Airport","Russia",1250
"Novi Sad","Serbia",1253
"Orsa","Sweden",1256
"Umea","Sweden",1259
"Vaxjo","Sweden",1262
"Optand","Sweden",1265
"Sattna","Sweden",1268
"Torsby","Sweden",1270
"Ronneby","Sweden",1273
"Vasteras","Sweden",1276
"Stockholm","Sweden",1278
"Oskarshamn","Sweden",1280
"Vilhelmina","Sweden",1282
"Östersund","Sweden",1284
"Trollhattan","Sweden",1286
"Makung","Taiwan",1288
"Taipei","Taiwan",1290
"Taoyuan","Taiwan",1292
"Taichung","Taiwan",1295
"Sun Moon Lake","Taiwan",1297
"Van","Turkey",1299
"Sivas","Turkey",1303
"Mardin","Turkey",1306
"Yalova","Turkey",1308
"Trabzon","Turkey",1311
"Nevsehir","Turkey",1313
"Yenisehir","Turkey",1315
"Ordu-Giresun","Turkey",1318
"Pakuba","Uganda",1320
"Mansa","Zambia",1322
"Ndola","Zambia",1325
"Southdowns","Zambia",1328
"Vlorë","Albania",1330
"Reggan","Algeria",1333
"Tebessa","Algeria",1336
"Tlemcen","Algeria",1338
"Tilrempt","Algeria",1341
"Touggourt","Algeria",1343
"Tamanrasset","Algeria",1345
"Yerevan","Armenia",1347
"Wels","Austria",1349
"Vienna","Austria",1351
"Salzburg","Austria",1353
"Mauterndorf","Austria",1355
"Niederoeblarn","Austria",1357
"Notsch Im Gailtal","Austria",1359
"Wiener Neustadt Ost","Austria",1361
"Unknown","Bahamas",1362
"Mayaguana","Bahamas",1364
"San Andros","Bahamas",1366
"Sandy Point","Bahamas",1368
"Marsh Harbor","Bahamas",1370
"Norman's Cay","Bahamas",1372
"Stella Maris","Bahamas",1374
"Walker's Cay","Bahamas",1376
"Minsk","Belarus",1378
"Minsk 2","Belarus",1379
"Vitebsk","Belarus",1381
"Ostend","Belgium",1385
"Zoersel","Belgium",1387
"Sint-truiden","Belgium",1390
"Reyes","Bolivia",1392
"Potosi","Bolivia",1395
"Yacuiba","Bolivia",1397
"San Borja","Bolivia",1400
"Santa Cruz","Bolivia",1402
"Villa Montes","Bolivia",1404
"Puerto Rico/Manuripi","Bolivia",1406
"Moheli","Comoros",1407
"Moroni","Comoros",1408
"Pula","Croatia",1409
"Vsar","Croatia",1410
"Split","Croatia",1411
"Osijek","Croatia",1413
"Rijeka","Croatia",1414
"Udbina","Croatia",1415
"Varazdin","Croatia",1417
"Mali Losinj","Croatia",1418
"Ronne","Denmark",1419
"Maribo","Denmark",1421
"Odense","Denmark",1422
"Tabuk","Saudi Arabia",2614
"Riyadh","Saudi Arabia",2618
"Sharurah","Saudi Arabia",2622
"Petroline 3","Saudi Arabia",2625
"Ras Tanajib","Saudi Arabia",2627
"Wadi-al-dawasir","Saudi Arabia",2630
"Yengema","Sierra Leone",2631
"Musina","South Africa",2635
"Tutuka","South Africa",2638
"Margate","South Africa",2642
"Springs","South Africa",2645
"Zeerust","South Africa",2649
"Overberg","South Africa",2652
"Swartkop","South Africa",2655
"Newcastle","South Africa",2658
"Robertson","South Africa",2661
"Springbok","South Africa",2663
"Oudtshoorn","South Africa",2667
"Rustenburg","South Africa",2670
"Waterkloof","South Africa",2672
"Pilanesberg","South Africa",2675
"Potchefstroom","South Africa",2677
"Tommy's Field","South Africa",2680
"Plettenberg Bay","South Africa",2682
"Port Saint Johns","South Africa",2684
"Mary","Turkmenistan",2686
"Man","Cote d'Ivoire",2687
"Yamoussoukro","Cote d'Ivoire",2690
"Mykines","Faroe Islands",2693
"Saul","French Guiana",2696
"St.-georges Oyapock","French Guiana",2698
"Mare","New Caledonia",2700
"Waala","New Caledonia",2704
"Tok","United States",2707
"Mesa","United States",2708
"Moab","United States",2709
"Muir","United States",2710
"Napa","United States",2711
"Null","United States",2713
"Page","United States",2714
"Peru","United States",2715
"Reno","United States",2716
"Rome","United States",2717
"Taos","United States",2719
"Troy","United States",2720
"Vail","United States",2721
"Waco","United States",2722
"Yuma","United States",2724
"Marfa","United States",2725
"Mazma","United States",2726
"Meade","United States",2727
"Miami","United States",2729
"Minot","United States",2730
"Minto","United States",2731
"Ocala","United States",2732
"Ogden","United States",2733
"Kimberley","South Africa",6483
"Kleinsee","South Africa",6484
"Klerksdorp","South Africa",6485
"Kroonstad","South Africa",6486
"Krugersdorp","South Africa",6487
"Kuruman","South Africa",6488
"Ladysmith","South Africa",6489
"Lambertsbaai","South Africa",6490
"Langebaanweg","South Africa",6491
"Lephalale","South Africa",6492
"Lichtenburg","South Africa",6493
"Lime Acres","South Africa",6494
"Mafeking","South Africa",6495
"Ashkhabad","Turkmenistan",6496
"Chardzhou","Turkmenistan",6497
"Dasoguz","Turkmenistan",6498
"Karabogaz","Turkmenistan",6499
"Krasnovodsk","Turkmenistan",6500
"Abidjan","Cote d'Ivoire",6501
"Bouake","Cote d'Ivoire",6502
"Daloa","Cote d'Ivoire",6503
"Korhogo","Cote d'Ivoire",6504
"Frooba","Faroe Islands",6505
"Klaksvik","Faroe Islands",6506
"Cayenne","French Guiana",6507
"Grand-Santi","French Guiana",6508
"Bissau","Guinea-Bissau",6509
"Bubaque","Guinea-Bissau",6510
"Cufar","Guinea-Bissau",6511
"Kone","New Caledonia",6512
"Koumac","New Caledonia",6513
"Lifou","New Caledonia",6514
"ANDERSON","United States",6515
"Aberdeen","United States",6516
"Abilene","United States",6517
"Ada","United States",6518
"Adak Island","United States",6519
"Addison","United States",6520
"Agana","United States",6521
"Aiken","United States",6522
"Akhiok","United States",6523
"Akiachak","United States",6524
"Akiak","United States",6525
"Akron","United States",6526
"Akutan","United States",6527
"Alabaster","United States",6528
"Alakanuk","United States",6529
"Alameda","United States",6530
"Albany","United States",6533
"Aleknagik","United States",6536
"Alexandria","United States",6538
"Allentown","United States",6541
"Alton/St Louis","United States",6545
"Amarillo","United States",6548
"Anacortes","United States",6552
"Anchorage","United States",6554
"Angleton","United States",6557
"Ankeny","United States",6561
"Annette Island","United States",6564
"Anvik","United States",6567
"Arcadia","United States",6570
"Ardmore","United States",6573
"Asheboro","United States",6575
"Aspen","United States",6578
"Atlanta","United States",6582
"Atqasuk","United States",6585
"Aurora","United States",6588
"Avon Park","United States",6591
"Baker City","United States",6595
"Ballston Spa","United States",6597
"Banning","United States",6601
"Barking Sands","United States",6604
"Barter Island","United States",6607
"Battle Creek","United States",6611
"Bay City","United States",6613
"Beaumont","United States",6616
"Beaver Island","United States",6619
"Belle Galdes","United States",6622
"Bemidji","United States",6625
"Bentonville","United States",6629
"Bessemer","United States",6631
"Bettles","United States",6633
"Big Piney","United States",6636
"Biloxi","United States",6639
"Bishop","United States",6642
"Block Island","United States",6645
"Bluefield","United States",6647
"Boca Raton","United States",6650
"Boise","United States",6652
"Borrego Springs","United States",6655
"Boulder City","United States",6658
"Braceville","United States",6661
"Brady","United States",6664
"Branson","United States",6666
"Brenham","United States",6669
"Brich Creek","United States",6671
"Brookneal","United States",6674
"Brownsville","United States",6676
"Buckeye","United States",6680
"Buckley","United States",6682
"Burley","United States",6686
"Bush Field","United States",6689
"Caldwell","United States",6693
"Cambria","United States",6697
"Camden","United States",6699
"Camp Springs","United States",6702
"Cape Lisburne","United States",6705
"Cape Romanzof","United States",6707
"Carefree","United States",6709
"Carlsbad","United States",6711
"Casa Grande","United States",6714
"Cedar City","United States",6717
"Cedartown","United States",6719
"Chadron","United States",6722
"Chandler","United States",6725
"Chapel Hill","United States",6728
"Charleston","United States",6731
"Chattanooga","United States",6734
"Cheboygan","United States",6735
"Chelan","United States",6738
"Chevak","United States",6742
"Chicago-Wheeling","United States",6745
"Chignik","United States",6748
"Chignik Lake","United States",6750
"Chinle","United States",6753
"Chitina","United States",6756
"Chuathbaluk","United States",6758
"Circle","United States",6761
"Clarksburg","United States",6763
"Clearfield","United States",6766
"Cleveland","United States",6769
"Clovis","United States",6772
"Cocoa","United States",6775
"Cody","United States",6777
"Coffman Cove","United States",6780
"Coldwater","United States",6783
"Collegeville","United States",6785
"Columbia","United States",6788
"Columbus Mississippi","United States",6790
"Connellsville","United States",6793
"Copperhead","United States",6797
"Cordova","United States",6800
"Cortez","United States",6803
"Cottonwood","United States",6805
"Council Bluffs","United States",6808
"Covington","United States",6809
"Craig","United States",6810
"Crestview","United States",6812
"Crooked Creek","United States",6813
"Cross City","United States",6814
"Crossville","United States",6815
"Crystal","United States",6816
"Crystal River","United States",6817
"Cumberland","United States",6818
"Cutbank","United States",6820
"DALLAS","United States",6821
"Deer Lake","Canada",4447
"Deline","Canada",4448
"Didsbury","Canada",4449
"Digby","Canada",4450
"Dolbeau-St-Félicien","Canada",4451
"Doris Lake","Canada",4452
"Drumheller","Canada",4453
"Dryden","Canada",4454
"Dunnville","Canada",4455
"ELLIOT LAKE","Canada",4456
"Earlton","Canada",4457
"Eastmain River","Canada",4458
"Echo Bay","Canada",4459
"Edenvale","Canada",4460
"Edmonton","Canada",4461
"Edmundston","Canada",4462
"Edson","Canada",4463
"Ekati","Canada",4464
"Eskimo Point","Canada",4465
"Estevan","Canada",4466
"Eureka","Canada",4467
"Faro","Canada",4468
"Flin Flon","Canada",4469
"Fond-Du-Lac","Canada",4470
"Forestville","Canada",4471
"Fort Albany","Canada",4472
"Fort Chipewyan","Canada",4473
"Fort Frances","Canada",4474
"Fort Good Hope","Canada",4475
"Fort Hope","Canada",4476
"Fort Liard","Canada",4477
"Fort McMurray","Canada",4478
"Fort Mcmurray","Canada",4479
"Fort Mcpherson","Canada",4480
"Fort Nelson","Canada",4481
"Fort Resolution","Canada",4482
"Fort Saint John","Canada",4483
"Fort Severn","Canada",4484
"Fort Simpson","Canada",4485
"Fort Smith","Canada",4486
"Fort St. James","Canada",4487
"Fox Harbour","Canada",4488
"Fredericton","Canada",4489
"Gamètì","Canada",4490
"Gander","Canada",4491
"Ganges","Canada",4492
"Gaspe","Canada",4493
"Gatineau","Canada",4494
"Geraldton","Canada",4495
"Gillam","Canada",4496
"Gimli","Canada",4497
"Gjoa Haven","Canada",4498
"Goderich","Canada",4499
"Gods Lake Narrows","Canada",4500
"Gods River","Canada",4501
"Golden","Canada",4502
"Goose Bay","Canada",4503
"Gore Bay","Canada",4504
"Grand Forks","Canada",4505
"Grande Prairie","Canada",4506
"Greenwood","Canada",4507
"Grise Fiord","Canada",4508
"Haines Junction","Canada",4509
"Haliburton","Canada",4510
"Halifax","Canada",4511
"Hall Beach","Canada",4512
"Hamilton","Canada",4513
"Hanover","Canada",4514
"Havre-Saint-Pierre","Canada",4515
"Hay River","Canada",4516
"Hearst","Canada",4517
"High Level","Canada",4518
"High River","Canada",4519
"Hinton","Canada",4520
"Holland Landing","Canada",4521
"Holman Island","Canada",4522
"Hope","Canada",4523
"Hope Bay","Canada",4524
"Hopedale","Canada",4525
"Hornepayne","Canada",4526
"Hot Springs Cove","Canada",4527
"Hudson Bay","Canada",4528
"Igloolik","Canada",4529
"Ignace","Canada",4530
"Iles De La Madeleine","Canada",4531
"Ilford","Canada",4532
"Inukjuak","Canada",4533
"Iqaluit","Canada",4535
"Ivujivik","Canada",4537
"Kamloops","Canada",4539
"Kangiqsujuaq","Canada",4541
"Kapuskasing","Canada",4543
"Kashechewan","Canada",4545
"Keewaywin","Canada",4546
"Kelsey","Canada",4549
"Key Lake","Canada",4551
"Kindersley","Canada",4553
"Kingfisher Lake","Canada",4555
"Klemtu","Canada",4558
"Kuujjuarapik","Canada",4559
"La Grande-4","Canada",4561
"La Romaine","Canada",4562
"La Tabatière","Canada",4564
"Lac Du Bonnet","Canada",4566
"Langley Township","Canada",4568
"Leaf Rapids","Canada",4570
"Lethbridge","Canada",4571
"Little Grand Rapids","Canada",4573
"Lloydminster","Canada",4575
"Lupin Mine","Canada",4578
"Lutselk'e","Canada",4579
"Lynn Lake","Canada",4580
"Akrotiri","Cyprus",4582
"Geçitkale","Cyprus",4583
"Larnaca","Cyprus",4584
"Agen","France",4586
"Aix-les-milles","France",4588
"Albert","France",4590
"Ales","France",4592
"Amiens","France",4594
"Angers/Marcé","France",4597
"Angouleme","France",4598
"Annemasse","France",4600
"Aubenas-vals-lanas","France",4602
"Auch","France",4604
"Aurillac","France",4605
"Avignon","France",4608
"Bagnole-de-l'orne","France",4610
"Bastia","France",4612
"Beaune","France",4613
"Belfort","France",4615
"Besancon-la-veze","France",4617
"Biarritz-bayonne","France",4619
"Bordeaux","France",4621
"Bourges","France",4623
"Brive","France",4626
"Caen","France",4627
"Calais","France",4629
"Cambrai","France",4631
"Carpentras","France",4634
"Castres","France",4636
"Cazaux","France",4637
"Chalons","France",4639
"Charleville","France",4641
"Chateaudun","France",4643
"Chateauroux","France",4644
"Cholet","France",4646
"Cognac","France",4648
"Corte","France",4650
"Courcheval","France",4652
"Cuers","France",4654
"Deauville","France",4656
"Dole","France",4659
"Epinal","France",4661
"Etain","France",4662
"Figari","France",4664
"Graulhet","France",4667
"Guiscriff-scaer","France",4669
"Haguenau","France",4671
"Istres","France",4673
"La Ferte Alais","France",4676
"La Môle","France",4678
"La Roche-sur-yon","France",4679
"Landivisiau","France",4681
"Lanvedoc","France",4683
"Le Havre","France",4686
"Le Luc","France",4687
"Le Puy","France",4689
"Lezignan-corbieres","France",4691
"Lille","France",4693
"Lorient","France",4696
"Luxeuil","France",4698
"Macon","France",4700
"Agrinion","Greece",4702
"Alexandroupolis","Greece",4704
"Astypalaia","Greece",4706
"Chios","Greece",4709
"Dekelia","Greece",4711
"Heraklion","Greece",4713
"Ioannina","Greece",4715
"Kalymnos","Greece",4717
"Kasteli","Greece",4720
"Kastoria","Greece",4722
"Keffallinia","Greece",4724
"Kithira","Greece",4726
"Larissa","Greece",4729
"Conakry","Guinea",4732
"Fira","Guinea",4734
"Labe","Guinea",4737
"Apoteri","Guyana",4739
"Georgetown","Guyana",4741
"Kaieteur","Guyana",4743
"Kamarang","Guyana",4745
"Linden","Guyana",4747
"Beer-sheba","Israel",4750
"Eyn-shemer","Israel",4753
"Haifa","Israel",4755
"Amman","Jordan",4759
"Mafraq","Jordan",4762
"Kuwait","Kuwait",4764
"Jēkabpils","Latvia",4766
"Blantyre","Malawi",4768
"Dwangwa","Malawi",4770
"Kasungu","Malawi",4772
"Lilongwe","Malawi",4774
"Acapulco","Mexico",4775
"Aguascalientes","Mexico",4776
"Campeche","Mexico",4778
"Cancun","Mexico",4779
"Cedros","Mexico",4780
"Celaya","Mexico",4781
"Chetumal","Mexico",4782
"Chihuahua","Mexico",4784
"Chilpancingo","Mexico",4785
"Ciudad Acuna","Mexico",4786
"Ciudad Constitución","Mexico",4787
"Bucaramanga","Colombia",5613
"Cali","Colombia",5615
"Carepa","Colombia",5617
"Cartagena","Colombia",5618
"Caucasia","Colombia",5620
"Corozal","Colombia",5622
"Coveñas","Colombia",5623
"El Bagre","Colombia",5625
"Florencia","Colombia",5627
"Girardot","Colombia",5629
"Guapi","Colombia",5630
"Ibague","Colombia",5632
"Ipiales","Colombia",5633
"La Dorada","Colombia",5635
"La Mina","Colombia",5637
"La Pedrera","Colombia",5638
"Magangue","Colombia",5640
"Djibouti","Djibouti",5641
"Dominica","Dominica",5643
"Addis Ababa","Ethiopia",5644
"Asosa","Ethiopia",5646
"Awasa","Ethiopia",5647
"Baco","Ethiopia",5649
"Bahar Dar","Ethiopia",5650
"Debre Marqos","Ethiopia",5652
"Debre Zeyit","Ethiopia",5654
"Dessie","Ethiopia",5656
"Gambella","Ethiopia",5658
"Goba","Ethiopia",5659
"Gondar","Ethiopia",5661
"Gore","Ethiopia",5662
"Jijiga","Ethiopia",5664
"Jimma","Ethiopia",5665
"Lalibella","Ethiopia",5667
"Guernsey","Guernsey",5669
"Ahuas","Honduras",5670
"Brus Laguna","Honduras",5671
"Guanaja","Honduras",5673
"La Ceiba","Honduras",5674
"Abemama","Kiribati",5676
"Beru Island","Kiribati",5678
"Butaritari","Kiribati",5680
"Canton Island","Kiribati",5681
"Alor Setar","Malaysia",5684
"Bakalalan","Malaysia",5685
"Belaga","Malaysia",5687
"Butterworth","Malaysia",5689
"Johor Bahru","Malaysia",5691
"Kerteh","Malaysia",5692
"Kota Bahru","Malaysia",5694
"Kuala Lumpur","Malaysia",5696
"Kuantan","Malaysia",5698
"Kuching","Malaysia",5699
"Labuan","Malaysia",5701
"Lahad Datu","Malaysia",5702
"Lawas","Malaysia",5704
"Limbang","Malaysia",5706
"Long Akah","Malaysia",5707
"Long Datih","Malaysia",5709
"Alifu Atoll","Maldives",5711
"Centara Resort","Maldives",5713
"Dhiddhoofinolhu","Maldives",5715
"Gan Island","Maldives",5717
"Haa Dhaalu Atoll","Maldives",5719
"Kaadedhdhoo","Maldives",5721
"Laamu Atoll","Maldives",5723
"Maamigili","Maldives",5725
"Arvaikheer","Mongolia",5727
"Bulgan","Mongolia",5729
"Choibalsan","Mongolia",5730
"Khovd","Mongolia",5732
"Bannu","Pakistan",5734
"Bhagtanwala","Pakistan",5735
"Dalbandin","Pakistan",5737
"Dera Ismael Khan","Pakistan",5739
"Gilgit","Pakistan",5741
"Gwadar","Pakistan",5742
"Islamabad","Pakistan",5744
"Jiwani","Pakistan",5746
"Kadanwari","Pakistan",5747
"Karachi","Pakistan",5749
"Lahore","Pakistan",5751
"Asuncion","Paraguay",5752
"Ciudad del Este","Paraguay",5754
"Encarnacion","Paraguay",5756
"Alverca","Portugal",5758
"Aveiro","Portugal",5759
"Braga","Portugal",5761
"Braganca","Portugal",5762
"Castelo Branco","Portugal",5764
"Corvo","Portugal",5766
"Evora","Portugal",5768
"Faro","Portugal",5769
"Flores","Portugal",5770
"Graciosa Island","Portugal",5772
"Lajes (terceira Island)","Portugal",5774
"Kosice","Slovakia",5777
"Ljubljana","Slovenia",5779
"Afobaka","Suriname",5780
"Albina","Suriname",5782
"Amatopo","Suriname",5783
"Apetina","Suriname",5785
"Kabalebo","Suriname",5787
"Kayser","Suriname",5788
"Arusha","Tanzania",5790
"Bukoba","Tanzania",5791
"Dodoma","Tanzania",5793
"Geita","Tanzania",5794
"Iringa","Tanzania",5796
"Kigoma","Tanzania",5797
